"num_item_id","definition","type","category","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36"
722,"ville","word","helping_verbs",0,0,0.01,0.01,0.01,0.02,0.03,0.05,0.07,0.13,0.18,0.24,0.27,0.34,0.4,0.44,0.53,0.56,0.61,0.69,0.7
723,"at","word","connecting_words",0,0,0.01,0.01,0.01,0.01,0.03,0.05,0.09,0.11,0.16,0.24,0.26,0.29,0.38,0.44,0.51,0.58,0.61,0.73,0.7
724,"eller","word","connecting_words",0,0,0,0.01,0.01,0.01,0.04,0.07,0.11,0.17,0.24,0.33,0.36,0.39,0.45,0.51,0.64,0.67,0.69,0.73,0.75
725,"for","word","connecting_words",0,0,0.01,0.01,0.01,0.01,0.03,0.03,0.07,0.09,0.16,0.2,0.25,0.27,0.36,0.4,0.47,0.5,0.59,0.62,0.69
726,"fordi","word","connecting_words",0,0,0,0.01,0.01,0,0.01,0.03,0.03,0.07,0.1,0.15,0.2,0.22,0.28,0.35,0.45,0.47,0.56,0.63,0.65
727,"hvis","word","connecting_words",0,0,0,0.01,0,0,0.01,0,0.02,0.04,0.06,0.08,0.11,0.14,0.19,0.25,0.31,0.36,0.43,0.51,0.53
728,"men","word","connecting_words",0.01,0,0.01,0.01,0.01,0.01,0.02,0.04,0.06,0.1,0.14,0.2,0.25,0.26,0.36,0.41,0.5,0.54,0.6,0.69,0.66
729,"og","word","connecting_words",0.01,0.02,0.03,0.04,0.1,0.14,0.22,0.3,0.38,0.51,0.56,0.61,0.67,0.67,0.72,0.77,0.84,0.83,0.88,0.9,0.91
730,"så","word","connecting_words",0,0.01,0.01,0.02,0.03,0.03,0.08,0.08,0.13,0.18,0.22,0.29,0.32,0.37,0.45,0.5,0.57,0.63,0.68,0.74,0.75
731,"som","word","connecting_words",0,0,0.01,0.01,0.01,0.01,0.03,0.04,0.08,0.11,0.16,0.21,0.27,0.28,0.34,0.4,0.49,0.55,0.59,0.66,0.68
